status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
460639650790741_693446617510042,"b""It's Seedly Monday!\nWe are searching for the lucky user for a coffee treat! Launch and update Seedly on any Monday in May, and stand a chance to win a $20 Starbucks card on us!\n\nLaunch Seedly Now: http://get.seedly.sg/Personalfinance""",b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/693446617510042/?type=3,8/5/2017 4:33,6,0,3
460639650790741_688518601336177,"b""Here's one way we reimagined 21st century financial health. \nWhy use Ibanking when you have the luxury of Seedly?\n\nGet your free personal finance assistant now: http://get.seedly.sg/lifestyle""",b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/688518601336177/?type=3,29/4/2017 22:00,6,0,0
460639650790741_688460588008645,b'Ever wondered?\nHow much can a young Singaporean adult earn in the next 10 years? \n\nReally great insight article from InvestmentMoats.',b'How much can A Young Singaporean Adult Earn in the Next 10 Years?',link,http://snip.ly/2fo3w,26/4/2017 23:15,6,0,0
460639650790741_686210664900304,"b'Things parents do for their children.\n\nIf you are planning to repay those student loans as soon as possible, proper budgeting is definitely the first step towards it.\nDownload Seedly today: http://get.seedly.sg/Seedlynow'",b'3 Crazy Facts About Student Debt Today',link,https://blog.seedly.sg/3-crazy-facts-about-student-debt-today/,21/4/2017 23:45,6,0,1
460639650790741_681928568661847,"b'Happy Easter! Have a happy, peaceful, and fun Easter filled with marshmallows, chocolate, and jelly beans!'",b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/681928568661847/?type=3,15/4/2017 21:00,6,0,0
460639650790741_680890092099028,b'3 very good points to keep in mind for undergraduates.',b'3 Personal Finance Lessons That Undergraduates Should Know',link,https://blog.seedly.sg/3-personal-finance-lessons-that-undergraduates-should-know/,12/4/2017 4:45,6,0,0
460639650790741_674004176120953,b'Your whole entire retirement planning explained in one simple formula.',b'FV = PV (1+I)^N: Everything You Need To Know About Retirement Planning Is In This Formula',link,https://blog.seedly.sg/fv-pv-1in-everything-you-need-to-know-about-retirement-planning-is-in-this-formula/,30/3/2017 4:15,6,0,1
460639650790741_671170669737637,b'\xe2\x80\x9cThe best time to plant a tree was 20 years ago. The second best time is now.\xe2\x80\x9d #QOTD',b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/671170669737637/?type=3,24/3/2017 2:07,6,0,0
460639650790741_661127790741925,b'Fun fact: Mr Wee paid almost $74 million less since he bought the units at a discount of almost 18 percent.',b'3 Lessons To Learn From Mr Wee\xe2\x80\x99s $412-Million Property Investment',link,https://blog.seedly.sg/3-lessons-to-learn-from-mr-wees-412-million-property-investment/,4/3/2017 21:00,6,0,1
460639650790741_657338571120847,b'A liability is no joke!',b'Pros and Cons of Taking a Loan in Singapore',link,https://blog.seedly.sg/pros-and-cons-of-taking-a-loan-in-singapore/,23/2/2017 4:40,6,0,1
460639650790741_653609398160431,"b'69% of young adults have financial goals, but most of them do not have a plan to achieve them.'",b'Why You Should Start Tracking Your Spending Today',link,https://blog.seedly.sg/why-you-should-start-tracking-your-spending-today/,16/2/2017 4:00,6,1,1
460639650790741_648995995288438,"b'With these hacks, its time to grab your mobile phone or your laptop and shop away!\n\nRead more: https://blog.seedly.sg/top-5-online-shopping-hacks/'",b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/648995995288438/?type=3,8/2/2017 19:00,6,0,1
460639650790741_627237270797644,"b'Accounting clerks, payroll managers and market researchers. Those are some of the many jobs going obsolete in Singapore. Are you at risk of losing your job?'",b'These Are The Jobs Disappearing In Singapore',link,https://blog.seedly.sg/jobs-disappearing-in-singapore/,22/12/2016 2:45,6,0,2
460639650790741_614652665389438,"b""We hope you didn't spend too much during the Black Friday weekend! Singaporeans are prone to spending money on things that really aren't worth it, so here are 3 things you should reconsider before making that purchase.""",b'3 Things Singaporeans Waste Their Money On',link,https://blog.seedly.sg/3-things-singaporeans-waste-their-money-on/,27/11/2016 21:45,6,0,1
460639650790741_613534722167899,"b""[BLACK FRIDAY SPECIAL] This is THE time to stock up on your favourite brands. We collated a list of sites you have to check out because these are the best deals of the internet and has discounts that your parents will be proud of you for grabbing. Black Friday? Let's go.""",b'Black Friday 2016: Sites To Grab The Best Deals This Weekend',link,http://buff.ly/2fuKyYo,25/11/2016 21:00,6,0,0
460639650790741_582603601927678,"b""Our team's thoughts and learning lessons from a huge personal finance player in USA. :)""","b'A $170m Exit, A Renowned VC and A High-Growth Startup over Kopi. They Answer What\xe2\x80\x99s The Next Big Thing?'",link,https://blog.seedly.sg/mint-ggv-digg-nus-kopi/,22/9/2016 5:01,6,0,0
460639650790741_576356995885672,b'TGIF! Read on to find out what we have been working on behind the scenes and how we are going for our #Seedly1000 users! :) Happy weekend everybody!',b'Looking ahead to September !',link,https://blog.seedly.sg/looking-ahead-to-september-20f670f1b251#.81rc657cg,8/9/2016 22:55,6,0,0
460639650790741_573087632879275,"b'You game? Musk lived off mostly hot dogs and oranges, occasionally mixing in pasta and jarred tomato sauce.\nhttp://buff.ly/2bU3vHq'","b""I took the 'Elon Musk Challenge' and spent only $2 a day on food for a month \xe2\x80\x94 and it was easier than I expected - Business Insider""",link,http://buff.ly/2bU3TG7,1/9/2016 23:05,6,0,8
460639650790741_572269329627772,"b'Guess who is #6?, Seedly saves you time and helps you spend smarter! :)'",b'6 Free Apps That Help You Become More Productive In Life',link,http://buff.ly/2bITKZc,31/8/2016 5:38,6,0,0
460639650790741_570002726521099,"b'Thanks for the mention! DollarsandSense ""To manage your credit card bills, consider downloading a free personal finance assistant such as Seedly. This app, which is available on mobile, allows you to quickly breakdown your credit card spending into various categories.""'",b'Why It Makes Sense To Own A Credit Card From Young',link,http://dollarsandsense.sg/why-it-makes-sense-to-own-a-credit-card-from-young/,25/8/2016 23:48,6,1,0
460639650790741_564242233763815,b'A heavy dose of Singapore pride \xf0\x9f\x87\xb8\xf0\x9f\x87\xac\xf0\x9f\x8f\x86 congrats to Joseph Schooling for giving us something to cheer about and be proud of! All his hard work over the years have paid off!  #singapore #gold #rio',b'Somebody (His Name\xe2\x80\x99s Joseph Schooling) Finally Beats Michael Phelps',link,http://nyti.ms/2bmZzfu,12/8/2016 20:52,6,0,0
460639650790741_558212731033432,"b'TGIF! As we lead up towards our August iOS launch, we decided to define our mission as a startup. Read on to find out more about what drives us everyday!'",b'Our Mission \xe2\x80\x94 Why we do what we do',link,https://medium.com/@Seedly/our-mission-why-we-do-what-we-do-5da4636533f3#.x8hme3697,29/7/2016 2:48,6,0,0
460639650790741_503179703203402,b'We have been featured by TIA as the top 8 startups in the past week. Have a good day ahead!',b'34 startups in Asia that caught our eye',link,https://www.techinasia.com/asian-startup-list-13-march-2016,15/3/2016 22:03,6,0,0
460639650790741_470074726513900,"b'Seedly - Your personal finance companion in Singapore, is now looking to grow our early-beta community and sign up now at our web-page! No more excel sheets and crappy expense applications. Only automatic categorisation and saving 10x of your time to understanding your financials.'","b'Seedly - Save Time, Save Money'",link,http://www.seedly.sg/,14/12/2015 1:45,6,1,0
460639650790741_831544137033622,b'Which Travel Insurance is the best in Singapore? Review and stand a chance to WIN A HOLIDAY on us! \xf0\x9f\x99\x82',"b'Tourist in Sri Lanka Needs Medical Treatment After She ""KENA"" A Coconut On Her Head. Can She Claim Travel Insurance? - Seedly'",link,https://blog.seedly.sg/travel-insurance-reviews-comparison/,13/3/2018 5:00,5,1,1
460639650790741_818372761684093,b'Read this article while house visiting! \xf0\x9f\x8d\x8a\xf0\x9f\x8d\x8a Here are ways to make full use of your Ang Bao money this CNY to \xe2\x80\x9cHUAT\xe2\x80\x9d this year \xf0\x9f\x92\xb5',b'Ultimate Guide: Maximise Your Ang Bao Money This CNY',link,https://blog.seedly.sg/maximise-ang-bao-money-cny/,15/2/2018 23:42,5,0,7
460639650790741_815287498659286,"b'For this Chinese New Year, we came out with a step-by-step guide on how to Lou Hei. We list out the auspicious words and phrases to say during each ingredient of the Yu Sheng (Lo Hei).'",b'Chinese New Year (CNY): How To Lo Hei Yu Sheng(\xe6\x8d\x9e\xe8\xb5\xb7\xe9\xad\x9a\xe7\x94\x9f) And What To Say?',link,https://blog.seedly.sg/chinese-new-year-cny-how-to-lo-hei-yu-sheng-%E6%8D%9E%E8%B5%B7%E9%AD%9A%E7%94%9F-and-what-to-say/,9/2/2018 21:50,5,0,2
460639650790741_813432602178109,"b'Every single one of 500 NBA players, 1,700 NFL players and 1,200 MLB players earn at least $500,000 per year, while only 300-400 esports players can make an annual income above S$30,000-$40,000.'",b'Working Adults: Is Becoming An E-Sports Athlete A Potentially Good Career Path?',link,https://blog.seedly.sg/e-sports-athlete-good-career-path/,6/2/2018 1:30,5,0,0
460639650790741_809519292569440,"b""Hi Everyone! It's the start of a new week, we hope everyone has had a good Monday! \xf0\x9f\x98\x8a\n\nThis article about tips on raising your first baby is written with insights from our Seedly Community Members who have been there done that, and have shared their experiences to the rest of the members who are just getting started!\n\nTip 1: Breastfeed / Get cheaper formula milk \nTip 2: Buy diapers in bulk \nTip 3: Hospital insurance is enough \nMore tips in the article!\n\nBig thanks to our Seedly Community members who have shared your helpful tips! Looking forward to learning more from you guys in future \xf0\x9f\x98\x81""",b'Young Parents: 10 Tips On Raising Your First Baby',link,https://blog.seedly.sg/young-parents-10-tips-raising-first-baby-child/,29/1/2018 4:54,5,0,0
460639650790741_801102006744502,"b""Already thinking of your next weekend getaway? Don't let 2018's long weekends go to waste! \xf0\x9f\x8f\x96\n\nHong Kong, the land of Dim Sum is just a flight away with Singapore Airlines' 2-to-go air fares from only $248. \xf0\x9f\xa5\xa2\xf0\x9f\xa5\x9f\xf0\x9f\x87\xad\xf0\x9f\x87\xb0""",b'Singapore Air: 2-to-go Flights to Hong Kong at $248 - Seedly',link,https://blog.seedly.sg/deal/singapore-air-2-go-flights-hong-kong-248/?utm_source=facebook&utm_medium=page_post&utm_campaign=deals_test1_2,11/1/2018 23:30,5,1,3
460639650790741_790782914443078,"b'Where is the best place to dine in and if so, should you go for the buffet or A La Carte option?'",b'Buffet Vs A La Carte',link,https://blog.seedly.sg/buffet-vs-a-la-carte/,20/12/2017 5:19,5,0,1
460639650790741_785986471589389,b'Those of us who lived in Singapore for a long time know that having fun can be quite expensive. Here are some ideas about what to do on a budget!',b'Weekend Plans On A Budget: $20-$60',link,https://blog.seedly.sg/weekend-plans-on-a-budget/,8/12/2017 22:57,5,0,2
460639650790741_785161418338561,b'Probably the most useful Christmas guide till date. Stop wasting your brain cells on finding the BEST Christmas gift ideas for your Secret Santa.\n\n***Saves link for future reference***',"b""30 Best Christmas Gift Ideas Below S$20 for Secret Santa (Singaporean's 2017 Guide)""",link,https://blog.seedly.sg/best-christmas-gift-ideas-below-20-dollars-secret-santa/,7/12/2017 4:30,5,2,8
460639650790741_782493031938733,"b'""... And if we can\xe2\x80\x99t come to a reasonable consensus, we\xe2\x80\x99ll just settle the matter through good old-fashioned mud wrestling.""\nCheck out this interesting write up by our friend The MileLion!'","b""Watch The Milelion lay the smackdown on cashback at Seedly's Community FB Live event - The MileLion""",link,http://milelion.com/2017/11/30/watch-milelion-lay-smackdown-cashback-seedlys-community-fb-live-event/,30/11/2017 23:53,5,1,1
460639650790741_777805359074167,b'Food for thought! Fees and Taxes really add-up.',b'Business Insider',video,https://www.facebook.com/businessinsider/videos/901122026752821/,19/11/2017 21:51,5,0,0
460639650790741_769661389888564,"b'Interesting fact: The average Singaporean family spends about S$1,334 on food and beverages (including groceries) each month. Here are some ways to start saving where it matters! :O'",b'4 Costly Grocery Shopping Habits That You Can Stop Today',link,https://blog.seedly.sg/4-costly-grocery-shopping-habits-that-you-can-stop-today/,31/10/2017 4:16,5,1,2
460639650790741_769624749892228,b'What is the real value of money? Find out at our online live facebook event: https://www.facebook.com/events/268384793684037/',b'Business Insider',video,https://www.facebook.com/businessinsider/videos/10155166321829071/,31/10/2017 1:16,5,0,0
460639650790741_765146563673380,"b'Following our article on best savings accounts for working adults, we consider the type of saving accounts we should be opening and what to use them for!'",b'Best Types Of Saving Accounts You Should Be Having',link,https://blog.seedly.sg/saving-accounts-you-should-have/,19/10/2017 23:00,5,0,2
